date,symbol,close,volume,sector
2022-09-06,AAPL,182.1065,19467210,Technology
2022-09-06,AMZN,103.9568,9451155,Technology
2022-09-06,AVGO,604.9107,13693336,Technology
2022-09-06,GOOGL,112.6307,3714358,Technology
2022-09-06,META,301.611,14674528,Technology
2022-09-06,MSFT,316.2797,3636949,Technology
2022-09-06,NFLX,656.5869,6163479,Technology
2022-09-06,NVDA,226.9005,12542193,Technology
2022-09-06,ORCL,110.1686,13388271,Technology
2022-09-06,TSLA,250.0255,7804638,Technology
2022-09-07,AAPL,181.7364,5214220,Technology
2022-09-07,AMZN,106.6604,15366523,Technology
2022-09-07,AVGO,593.8504,9714593,Technology
2022-09-07,GOOGL,112.2905,13910838,Technology
2022-09-07,META,295.7896,8780755,Technology
2022-09-07,MSFT,321.665,11186756,Technology
2022-09-07,NFLX,672.1635,17597928,Technology
2022-09-07,NVDA,237.4821,12503853,Technology
2022-09-07,ORCL,111.0255,19480442,Technology
2022-09-07,TSLA,246.4181,12407013,Technology
2022-09-08,AAPL,183.7798,3951245,Technology
2022-09-08,AMZN,107.4825,15049354,Technology
2022-09-08,AVGO,597.9144,6724983,Technology
2022-09-08,GOOGL,112.3437,14173320,Technology
2022-09-08,META,300.8873,16901924,Technology
2022-09-08,MSFT,323.4827,11238461,Technology
2022-09-08,NFLX,676.0505,19927208,Technology
2022-09-08,NVDA,243.9551,12274180,Technology
2022-09-08,ORCL,111.2835,6266321,Technology
2022-09-08,TSLA,244.8201,4442433,Technology
2022-09-09,AAPL,183.4095,9822147,Technology
2022-09-09,AMZN,106.1994,7679051,Technology
2022-09-09,AVGO,601.9612,16854114,Technology
2022-09-09,GOOGL,113.9353,8927779,Technology
2022-09-09,META,300.3541,5791035,Technology
2022-09-09,MSFT,319.3328,10222372,Technology
2022-09-09,NFLX,688.5051,3306871,Technology
2022-09-09,NVDA,242.9873,9495541,Technology
2022-09-09,ORCL,113.0803,16753825,Technology
2022-09-09,TSLA,241.1635,11977107,Technology
2022-09-12,AAPL,183.211,12911759,Technology
2022-09-12,AMZN,105.0393,14338879,Technology
2022-09-12,AVGO,602.3375,5041162,Technology
2022-09-12,GOOGL,115.1347,19780249,Technology
2022-09-12,META,299.2975,14607333,Technology
2022-09-12,MSFT,323.8164,16524476,Technology
2022-09-12,NFLX,674.6974,9943061,Technology
2022-09-12,NVDA,251.2783,14184353,Technology
2022-09-12,ORCL,111.5783,2349151,Technology
2022-09-12,TSLA,240.4315,12199971,Technology
2022-09-13,AAPL,181.1064,11205615,Technology
2022-09-13,AMZN,104.8084,16391636,Technology
2022-09-13,AVGO,597.9172,9432074,Technology
2022-09-13,GOOGL,113.3036,2982190,Technology
2022-09-13,META,289.0631,2946193,Technology
2022-09-13,MSFT,325.6426,15019041,Technology
2022-09-13,NFLX,645.0174,4442982,Technology
2022-09-13,NVDA,255.8679,17972618,Technology
2022-09-13,ORCL,111.7087,11197288,Technology
2022-09-13,TSLA,242.9168,13309738,Technology
2022-09-14,AAPL,178.7099,6585005,Technology
2022-09-14,AMZN,106.1196,19453039,Technology
2022-09-14,AVGO,586.8773,16319955,Technology
2022-09-14,GOOGL,112.7267,17279220,Technology
2022-09-14,META,291.4236,10775083,Technology
2022-09-14,MSFT,319.6178,15424480,Technology
2022-09-14,NFLX,644.7916,3743411,Technology
2022-09-14,NVDA,264.4725,14251509,Technology
2022-09-14,ORCL,113.573,13224925,Technology
2022-09-14,TSLA,237.3349,17766586,Technology
2022-09-15,AAPL,180.9744,14758135,Technology
2022-09-15,AMZN,105.0718,7048280,Technology
2022-09-15,AVGO,604.6726,5781529,Technology
2022-09-15,GOOGL,111.9917,17333680,Technology
2022-09-15,META,288.894,9052541,Technology
2022-09-15,MSFT,324.4307,12409602,Technology
2022-09-15,NFLX,637.0523,6616217,Technology
2022-09-15,NVDA,266.1131,9095056,Technology
2022-09-15,ORCL,114.8785,3463538,Technology
2022-09-15,TSLA,235.7696,9864070,Technology
2022-09-16,AAPL,186.8489,11692135,Technology
2022-09-16,AMZN,110.1381,13277195,Technology
2022-09-16,AVGO,616.3094,3333251,Technology
2022-09-16,GOOGL,112.4827,10849663,Technology
2022-09-16,META,296.9819,17273328,Technology
2022-09-16,MSFT,328.3136,3147678,Technology
2022-09-16,NFLX,647.6781,19843680,Technology
2022-09-16,NVDA,254.1932,17065589,Technology
2022-09-16,ORCL,113.0317,18036390,Technology
2022-09-16,TSLA,239.9408,7638688,Technology
2022-09-19,AAPL,187.015,14949739,Technology
2022-09-19,AMZN,111.2271,17163303,Technology
2022-09-19,AVGO,624.6871,18185515,Technology
2022-09-19,GOOGL,112.0352,6336052,Technology
2022-09-19,META,296.2454,19839137,Technology
2022-09-19,MSFT,329.579,19894225,Technology
2022-09-19,NFLX,642.1873,13574346,Technology
2022-09-19,NVDA,247.0071,4767958,Technology
2022-09-19,ORCL,113.1592,19248909,Technology
2022-09-19,TSLA,244.9683,18827836,Technology
2022-09-20,AAPL,186.9206,8555986,Technology
2022-09-20,AMZN,109.5767,12713453,Technology
2022-09-20,AVGO,617.4901,6679991,Technology
2022-09-20,GOOGL,112.6052,6008717,Technology
2022-09-20,META,291.4425,14202176,Technology
2022-09-20,MSFT,331.2293,18807960,Technology
2022-09-20,NFLX,661.3876,3682693,Technology
2022-09-20,NVDA,256.1465,13871707,Technology
2022-09-20,ORCL,113.0328,15993797,Technology
2022-09-20,TSLA,243.4388,9698045,Technology
2022-09-21,AAPL,183.1283,3259528,Technology
2022-09-21,AMZN,108.8222,17562686,Technology
2022-09-21,AVGO,618.1595,7315257,Technology
2022-09-21,GOOGL,112.5433,13579711,Technology
2022-09-21,META,290.0247,19825657,Technology
2022-09-21,MSFT,330.7442,2571227,Technology
2022-09-21,NFLX,645.7132,18624208,Technology
2022-09-21,NVDA,261.5301,10172999,Technology
2022-09-21,ORCL,114.5299,16243068,Technology
2022-09-21,TSLA,236.8585,9569101,Technology
2022-09-22,AAPL,182.0512,7650481,Technology
2022-09-22,AMZN,108.8937,7660989,Technology
2022-09-22,AVGO,602.0747,14592110,Technology
2022-09-22,GOOGL,111.5683,10263702,Technology
2022-09-22,META,290.3631,11501199,Technology
2022-09-22,MSFT,324.7232,15784898,Technology
2022-09-22,NFLX,642.1691,6505700,Technology
2022-09-22,NVDA,269.1627,2104496,Technology
2022-09-22,ORCL,114.4276,17259910,Technology
2022-09-22,TSLA,235.7439,12060363,Technology
2022-09-23,AAPL,180.1928,17264275,Technology
2022-09-23,AMZN,106.0437,2569307,Technology
2022-09-23,AVGO,608.1205,12228161,Technology
2022-09-23,GOOGL,112.3068,16422703,Technology
2022-09-23,META,284.9472,7094717,Technology
2022-09-23,MSFT,328.801,19609999,Technology
2022-09-23,NFLX,639.2457,12769822,Technology
2022-09-23,NVDA,267.1689,19455869,Technology
2022-09-23,ORCL,115.2033,3062382,Technology
2022-09-23,TSLA,236.5609,19234851,Technology
2022-09-26,AAPL,179.8892,7567123,Technology
2022-09-26,AMZN,104.2746,6277560,Technology
2022-09-26,AVGO,594.7389,4664431,Technology
2022-09-26,GOOGL,109.2011,10047226,Technology
2022-09-26,META,283.8392,17412539,Technology
2022-09-26,MSFT,326.2489,19871418,Technology
2022-09-26,NFLX,639.0181,6341779,Technology
2022-09-26,NVDA,259.3596,7848478,Technology
2022-09-26,ORCL,115.2683,7889858,Technology
2022-09-26,TSLA,227.9015,13073753,Technology
2022-09-27,AAPL,177.898,9351072,Technology
2022-09-27,AMZN,105.3869,10134313,Technology
2022-09-27,AVGO,586.0007,7191747,Technology
2022-09-27,GOOGL,110.2735,4136723,Technology
2022-09-27,META,280.5569,9087904,Technology
2022-09-27,MSFT,322.8972,8884633,Technology
2022-09-27,NFLX,612.2619,10568224,Technology
2022-09-27,NVDA,247.9231,15167813,Technology
2022-09-27,ORCL,117.2496,16847062,Technology
2022-09-27,TSLA,232.5307,7443019,Technology
2022-09-28,AAPL,176.2905,4291180,Technology
2022-09-28,AMZN,106.62,7441729,Technology
2022-09-28,AVGO,587.8988,8529036,Technology
2022-09-28,GOOGL,107.9045,3847579,Technology
2022-09-28,META,286.6862,12446906,Technology
2022-09-28,MSFT,329.3023,8761619,Technology
2022-09-28,NFLX,611.5009,15631875,Technology
2022-09-28,NVDA,246.7735,12244851,Technology
2022-09-28,ORCL,116.487,6909636,Technology
2022-09-28,TSLA,232.9222,4290947,Technology
2022-09-29,AAPL,177.5767,9568034,Technology
2022-09-29,AMZN,106.2772,4020162,Technology
2022-09-29,AVGO,597.0691,7241929,Technology
2022-09-29,GOOGL,107.9812,9422093,Technology
2022-09-29,META,293.4264,16491292,Technology
2022-09-29,MSFT,322.6537,14289146,Technology
2022-09-29,NFLX,618.4265,15115962,Technology
2022-09-29,NVDA,233.3975,5804603,Technology
2022-09-29,ORCL,116.5962,7760642,Technology
2022-09-29,TSLA,239.9619,11778851,Technology
2022-09-30,AAPL,181.1541,18250499,Technology
2022-09-30,AMZN,107.0022,18440369,Technology
2022-09-30,AVGO,602.6122,13410102,Technology
2022-09-30,GOOGL,107.991,3636119,Technology
2022-09-30,META,298.6444,10235585,Technology
2022-09-30,MSFT,320.0667,13763613,Technology
2022-09-30,NFLX,630.3449,19860625,Technology
2022-09-30,NVDA,240.6181,7817075,Technology
2022-09-30,ORCL,118.5178,11653583,Technology
2022-09-30,TSLA,235.4531,15596033,Technology
2022-10-03,AAPL,179.8577,13079268,Technology
2022-10-03,AMZN,103.9658,9987933,Technology
2022-10-03,AVGO,600.959,10555127,Technology
2022-10-03,GOOGL,108.0183,12875658,Technology
2022-10-03,META,291.494,4946500,Technology
2022-10-03,MSFT,315.8219,8259857,Technology
2022-10-03,NFLX,624.84,16323001,Technology
2022-10-03,NVDA,243.1005,2999630,Technology
2022-10-03,ORCL,118.3626,16834455,Technology
2022-10-03,TSLA,233.5595,9067867,Technology
2022-10-04,AAPL,178.9581,2007306,Technology
2022-10-04,AMZN,106.0117,11000977,Technology
2022-10-04,AVGO,593.7587,15387196,Technology
2022-10-04,GOOGL,107.0439,11150079,Technology
2022-10-04,META,297.1147,7239468,Technology
2022-10-04,MSFT,318.1941,11519165,Technology
2022-10-04,NFLX,629.1421,11066608,Technology
2022-10-04,NVDA,255.1909,8865036,Technology
2022-10-04,ORCL,116.2115,12756569,Technology
2022-10-04,TSLA,233.1065,16534658,Technology
2022-10-05,AAPL,182.0532,7164446,Technology
2022-10-05,AMZN,106.3769,5423810,Technology
2022-10-05,AVGO,596.9557,14511485,Technology
2022-10-05,GOOGL,106.1503,5723322,Technology
2022-10-05,META,303.8151,4606811,Technology
2022-10-05,MSFT,322.9786,15101446,Technology
2022-10-05,NFLX,626.141,6127926,Technology
2022-10-05,NVDA,261.3407,9179452,Technology
2022-10-05,ORCL,113.4517,4166523,Technology
2022-10-05,TSLA,233.5411,17748395,Technology
2022-10-06,AAPL,179.1167,13784701,Technology
2022-10-06,AMZN,109.0244,11425303,Technology
2022-10-06,AVGO,602.0322,8916080,Technology
2022-10-06,GOOGL,104.3394,8540164,Technology
2022-10-06,META,305.7981,15235740,Technology
2022-10-06,MSFT,323.1999,2409235,Technology
2022-10-06,NFLX,626.3801,14534823,Technology
2022-10-06,NVDA,268.0578,17579279,Technology
2022-10-06,ORCL,113.2435,5508975,Technology
2022-10-06,TSLA,231.72,2984469,Technology
2022-10-07,AAPL,180.6237,10369787,Technology
2022-10-07,AMZN,107.6788,15959597,Technology
2022-10-07,AVGO,608.6793,13461721,Technology
2022-10-07,GOOGL,100.9979,2976953,Technology
2022-10-07,META,315.3338,2164385,Technology
2022-10-07,MSFT,323.7068,7370533,Technology
2022-10-07,NFLX,626.6855,18823786,Technology
2022-10-07,NVDA,282.0097,3605389,Technology
2022-10-07,ORCL,111.0619,16379272,Technology
2022-10-07,TSLA,232.2685,16938097,Technology
2022-10-10,AAPL,179.0841,10517351,Technology
2022-10-10,AMZN,110.0272,16798493,Technology
2022-10-10,AVGO,615.5662,7453218,Technology
2022-10-10,GOOGL,101.3156,12082715,Technology
2022-10-10,META,314.232,14209720,Technology
2022-10-10,MSFT,321.4287,11574804,Technology
2022-10-10,NFLX,627.3622,4957298,Technology
2022-10-10,NVDA,284.4542,16030865,Technology
2022-10-10,ORCL,110.6068,9613843,Technology
2022-10-10,TSLA,229.2606,3753183,Technology
2022-10-11,AAPL,179.8006,18221254,Technology
2022-10-11,AMZN,113.0418,18884429,Technology
2022-10-11,AVGO,617.0323,12516225,Technology
2022-10-11,GOOGL,103.0,13155643,Technology
2022-10-11,META,306.5819,19792715,Technology
2022-10-11,MSFT,316.9433,16820487,Technology
2022-10-11,NFLX,613.3459,15300212,Technology
2022-10-11,NVDA,281.6948,7128846,Technology
2022-10-11,ORCL,112.9277,16734557,Technology
2022-10-11,TSLA,225.1549,7230384,Technology
2022-10-12,AAPL,180.3372,3526319,Technology
2022-10-12,AMZN,112.6313,15042271,Technology
2022-10-12,AVGO,616.3766,15418230,Technology
2022-10-12,GOOGL,100.8075,14886443,Technology
2022-10-12,META,315.2234,9687999,Technology
2022-10-12,MSFT,317.1612,6961695,Technology
2022-10-12,NFLX,627.9856,14011374,Technology
2022-10-12,NVDA,282.0654,4170835,Technology
2022-10-12,ORCL,114.0018,4593072,Technology
2022-10-12,TSLA,220.2068,3095565,Technology
2022-10-13,AAPL,178.9607,11278136,Technology
2022-10-13,AMZN,111.761,10268631,Technology
2022-10-13,AVGO,632.3873,19930115,Technology
2022-10-13,GOOGL,101.2145,4052420,Technology
2022-10-13,META,327.0472,17149881,Technology
2022-10-13,MSFT,321.1201,18873386,Technology
2022-10-13,NFLX,626.5821,5465803,Technology
2022-10-13,NVDA,273.2505,10835211,Technology
2022-10-13,ORCL,114.0975,2455106,Technology
2022-10-13,TSLA,220.8466,15328512,Technology
2022-10-14,AAPL,177.5401,16731622,Technology
2022-10-14,AMZN,111.2832,2073977,Technology
2022-10-14,AVGO,621.013,5067382,Technology
2022-10-14,GOOGL,101.3129,8144428,Technology
2022-10-14,META,329.6249,19534857,Technology
2022-10-14,MSFT,320.9614,16570607,Technology
2022-10-14,NFLX,630.5743,2813675,Technology
2022-10-14,NVDA,263.5452,7581823,Technology
2022-10-14,ORCL,112.7753,3416774,Technology
2022-10-14,TSLA,216.7727,2954364,Technology
2022-10-17,AAPL,175.9724,15520486,Technology
2022-10-17,AMZN,109.0876,18782072,Technology
2022-10-17,AVGO,628.9848,8195843,Technology
2022-10-17,GOOGL,100.2741,16937909,Technology
2022-10-17,META,328.4451,5233391,Technology
2022-10-17,MSFT,319.1051,9546330,Technology
2022-10-17,NFLX,623.5019,5229048,Technology
2022-10-17,NVDA,268.088,14329314,Technology
2022-10-17,ORCL,110.928,10368910,Technology
2022-10-17,TSLA,208.9342,5691160,Technology
2022-10-18,AAPL,175.2497,5584338,Technology
2022-10-18,AMZN,108.1715,3567366,Technology
2022-10-18,AVGO,640.2473,7657332,Technology
2022-10-18,GOOGL,101.528,11395731,Technology
2022-10-18,META,345.0719,13701760,Technology
2022-10-18,MSFT,320.1313,2281624,Technology
2022-10-18,NFLX,627.3519,7309999,Technology
2022-10-18,NVDA,274.2261,16976951,Technology
2022-10-18,ORCL,111.5849,13266017,Technology
2022-10-18,TSLA,214.2909,10915483,Technology
2022-10-19,AAPL,173.7978,2439656,Technology
2022-10-19,AMZN,105.9354,10403766,Technology
2022-10-19,AVGO,657.177,8738526,Technology
2022-10-19,GOOGL,101.2831,14637728,Technology
2022-10-19,META,351.1061,12681063,Technology
2022-10-19,MSFT,311.7012,5709469,Technology
2022-10-19,NFLX,621.1005,3102952,Technology
2022-10-19,NVDA,281.0034,11227758,Technology
2022-10-19,ORCL,111.2009,11994758,Technology
2022-10-19,TSLA,221.2786,6023784,Technology
2022-10-20,AAPL,173.9829,17295278,Technology
2022-10-20,AMZN,108.0704,13861717,Technology
2022-10-20,AVGO,665.5097,5044175,Technology
2022-10-20,GOOGL,102.1909,4528085,Technology
2022-10-20,META,360.3934,9271891,Technology
2022-10-20,MSFT,312.7103,12760128,Technology
2022-10-20,NFLX,606.7254,2566836,Technology
2022-10-20,NVDA,268.3873,10575914,Technology
2022-10-20,ORCL,109.3537,3939407,Technology
2022-10-20,TSLA,216.4748,7416059,Technology
2022-10-21,AAPL,176.8428,3310908,Technology
2022-10-21,AMZN,108.7504,7624654,Technology
2022-10-21,AVGO,656.6251,11454263,Technology
2022-10-21,GOOGL,102.4871,14903410,Technology
2022-10-21,META,358.6653,2611870,Technology
2022-10-21,MSFT,313.496,14659152,Technology
2022-10-21,NFLX,611.8238,15063389,Technology
2022-10-21,NVDA,269.4028,12135027,Technology
2022-10-21,ORCL,108.1455,6923937,Technology
2022-10-21,TSLA,207.0891,7596034,Technology
2022-10-24,AAPL,173.9422,5499834,Technology
2022-10-24,AMZN,107.3808,18058440,Technology
2022-10-24,AVGO,667.0444,2256186,Technology
2022-10-24,GOOGL,102.393,12995331,Technology
2022-10-24,META,359.2082,14383713,Technology
2022-10-24,MSFT,320.0366,9240776,Technology
2022-10-24,NFLX,610.4831,15618609,Technology
2022-10-24,NVDA,260.7975,16597898,Technology
2022-10-24,ORCL,107.8374,10160002,Technology
2022-10-24,TSLA,207.7389,10729192,Technology
2022-10-25,AAPL,175.7957,14534376,Technology
2022-10-25,AMZN,106.6843,7775846,Technology
2022-10-25,AVGO,687.651,19045068,Technology
2022-10-25,GOOGL,101.7099,5375781,Technology
2022-10-25,META,367.1893,19181996,Technology
2022-10-25,MSFT,322.2544,6218107,Technology
2022-10-25,NFLX,600.4862,15699666,Technology
2022-10-25,NVDA,265.4882,13049620,Technology
2022-10-25,ORCL,109.8577,4932219,Technology
2022-10-25,TSLA,207.761,14379944,Technology
2022-10-26,AAPL,174.0528,13809044,Technology
2022-10-26,AMZN,107.2425,7744696,Technology
2022-10-26,AVGO,682.7704,6037579,Technology
2022-10-26,GOOGL,103.1256,10226828,Technology
2022-10-26,META,363.3996,14452307,Technology
2022-10-26,MSFT,324.1236,3015992,Technology
2022-10-26,NFLX,606.6812,14382508,Technology
2022-10-26,NVDA,260.0661,2727885,Technology
2022-10-26,ORCL,112.1582,4230468,Technology
2022-10-26,TSLA,207.8563,12868231,Technology
2022-10-27,AAPL,174.2129,2099806,Technology
2022-10-27,AMZN,108.6581,9940081,Technology
2022-10-27,AVGO,690.937,7009679,Technology
2022-10-27,GOOGL,102.5055,16065567,Technology
2022-10-27,META,358.0029,16315853,Technology
2022-10-27,MSFT,332.5211,11070125,Technology
2022-10-27,NFLX,597.0412,17005154,Technology
2022-10-27,NVDA,262.6996,8151407,Technology
2022-10-27,ORCL,114.6125,17619278,Technology
2022-10-27,TSLA,207.9476,4178619,Technology
2022-10-28,AAPL,174.3341,3918571,Technology
2022-10-28,AMZN,109.4779,6925463,Technology
2022-10-28,AVGO,694.6643,13699939,Technology
2022-10-28,GOOGL,102.3893,9460466,Technology
2022-10-28,META,351.679,17568124,Technology
2022-10-28,MSFT,330.7456,15167314,Technology
2022-10-28,NFLX,603.0633,5084752,Technology
2022-10-28,NVDA,258.899,14352257,Technology
2022-10-28,ORCL,113.3873,7674837,Technology
2022-10-28,TSLA,210.8935,10527363,Technology
2022-10-31,AAPL,170.2454,9652631,Technology
2022-10-31,AMZN,110.2348,2274620,Technology
2022-10-31,AVGO,675.6653,8417026,Technology
2022-10-31,GOOGL,101.7076,18679277,Technology
2022-10-31,META,342.0408,13705596,Technology
2022-10-31,MSFT,338.5803,7740266,Technology
2022-10-31,NFLX,612.3246,2632331,Technology
2022-10-31,NVDA,260.0282,4791254,Technology
2022-10-31,ORCL,112.9866,14969022,Technology
2022-10-31,TSLA,212.9947,16989076,Technology
2022-11-01,AAPL,173.0334,11323239,Technology
2022-11-01,AMZN,108.6665,5718392,Technology
2022-11-01,AVGO,652.871,18313436,Technology
2022-11-01,GOOGL,102.8056,15898613,Technology
2022-11-01,META,340.6341,8611815,Technology
2022-11-01,MSFT,333.3786,7771972,Technology
2022-11-01,NFLX,622.3081,9566419,Technology
2022-11-01,NVDA,252.1776,11444200,Technology
2022-11-01,ORCL,111.194,13633909,Technology
2022-11-01,TSLA,211.3677,4192605,Technology
2022-11-02,AAPL,178.5781,2903930,Technology
2022-11-02,AMZN,107.161,8305726,Technology
2022-11-02,AVGO,658.9969,17119588,Technology
2022-11-02,GOOGL,101.0884,10109082,Technology
2022-11-02,META,350.0202,4160006,Technology
2022-11-02,MSFT,329.8077,7431759,Technology
2022-11-02,NFLX,641.8903,3526891,Technology
2022-11-02,NVDA,252.6092,7232654,Technology
2022-11-02,ORCL,110.6343,9119678,Technology
2022-11-02,TSLA,212.0493,9282032,Technology
2022-11-03,AAPL,178.7008,10216312,Technology
2022-11-03,AMZN,106.784,14678366,Technology
2022-11-03,AVGO,669.7262,11434129,Technology
2022-11-03,GOOGL,99.0606,4423448,Technology
2022-11-03,META,356.8006,14038259,Technology
2022-11-03,MSFT,333.8879,5978769,Technology
2022-11-03,NFLX,644.7483,9470951,Technology
2022-11-03,NVDA,241.6197,10597004,Technology
2022-11-03,ORCL,109.4875,2621611,Technology
2022-11-03,TSLA,221.8767,17150974,Technology
2022-11-04,AAPL,183.658,16425498,Technology
2022-11-04,AMZN,107.7383,7098818,Technology
2022-11-04,AVGO,654.5825,6110683,Technology
2022-11-04,GOOGL,95.9768,10978915,Technology
2022-11-04,META,360.789,11175472,Technology
2022-11-04,MSFT,339.0511,7409017,Technology
2022-11-04,NFLX,648.9182,9823132,Technology
2022-11-04,NVDA,246.2584,4674917,Technology
2022-11-04,ORCL,111.7241,7092360,Technology
2022-11-04,TSLA,220.8282,11840946,Technology
2022-11-07,AAPL,179.9772,12718141,Technology
2022-11-07,AMZN,107.8043,13038731,Technology
2022-11-07,AVGO,659.4241,9172842,Technology
2022-11-07,GOOGL,95.5644,18835549,Technology
2022-11-07,META,369.7285,12307350,Technology
2022-11-07,MSFT,349.179,17834850,Technology
2022-11-07,NFLX,647.1182,14846546,Technology
2022-11-07,NVDA,254.5825,17147683,Technology
2022-11-07,ORCL,110.1538,17898673,Technology
2022-11-07,TSLA,224.5291,17467649,Technology
2022-11-08,AAPL,173.5715,19100712,Technology
2022-11-08,AMZN,108.5516,8097300,Technology
2022-11-08,AVGO,674.6204,3779120,Technology
2022-11-08,GOOGL,95.512,17098689,Technology
2022-11-08,META,371.1422,6927046,Technology
2022-11-08,MSFT,353.4857,18408397,Technology
2022-11-08,NFLX,640.8317,14847001,Technology
2022-11-08,NVDA,263.4878,11415657,Technology
2022-11-08,ORCL,109.489,3005465,Technology
2022-11-08,TSLA,216.9541,13108853,Technology
2022-11-09,AAPL,176.2647,14946931,Technology
2022-11-09,AMZN,107.6813,10473240,Technology
2022-11-09,AVGO,672.9952,11959120,Technology
2022-11-09,GOOGL,93.8481,18580921,Technology
2022-11-09,META,370.8693,5259738,Technology
2022-11-09,MSFT,350.2536,10921174,Technology
2022-11-09,NFLX,651.7924,18216449,Technology
2022-11-09,NVDA,263.1876,3377585,Technology
2022-11-09,ORCL,109.3683,3149802,Technology
2022-11-09,TSLA,209.9924,5326541,Technology
2022-11-10,AAPL,174.2188,11086006,Technology
2022-11-10,AMZN,108.0594,14158926,Technology
2022-11-10,AVGO,676.8235,11625569,Technology
2022-11-10,GOOGL,94.0605,5189643,Technology
2022-11-10,META,358.4351,10715446,Technology
2022-11-10,MSFT,347.0087,19501224,Technology
2022-11-10,NFLX,642.5582,12650292,Technology
2022-11-10,NVDA,265.1355,2811708,Technology
2022-11-10,ORCL,108.7069,3222103,Technology
2022-11-10,TSLA,213.1338,16733901,Technology
2022-11-11,AAPL,175.8047,18149745,Technology
2022-11-11,AMZN,108.5832,9676383,Technology
2022-11-11,AVGO,675.9212,19467869,Technology
2022-11-11,GOOGL,92.0813,4310872,Technology
2022-11-11,META,354.0591,12285615,Technology
2022-11-11,MSFT,353.4637,16144482,Technology
2022-11-11,NFLX,657.8583,7940887,Technology
2022-11-11,NVDA,270.1329,3700718,Technology
2022-11-11,ORCL,109.6486,18922210,Technology
2022-11-11,TSLA,211.4069,15349964,Technology
2022-11-14,AAPL,173.1892,15385797,Technology
2022-11-14,AMZN,109.0057,5221693,Technology
2022-11-14,AVGO,654.304,3007546,Technology
2022-11-14,GOOGL,91.0539,8973300,Technology
2022-11-14,META,348.4906,3789942,Technology
2022-11-14,MSFT,351.1806,7737220,Technology
2022-11-14,NFLX,654.5252,10154992,Technology
2022-11-14,NVDA,274.2616,13895394,Technology
2022-11-14,ORCL,110.9745,6230244,Technology
2022-11-14,TSLA,208.7673,11840258,Technology
2022-11-15,AAPL,171.43,6450315,Technology
2022-11-15,AMZN,107.0048,17051139,Technology
2022-11-15,AVGO,647.3789,6609297,Technology
2022-11-15,GOOGL,88.8039,11073982,Technology
2022-11-15,META,361.9327,16314046,Technology
2022-11-15,MSFT,349.1113,8776283,Technology
2022-11-15,NFLX,662.4346,13889299,Technology
2022-11-15,NVDA,270.2889,6587483,Technology
2022-11-15,ORCL,111.1011,8086844,Technology
2022-11-15,TSLA,204.5584,14015639,Technology
2022-11-16,AAPL,171.8189,13477905,Technology
2022-11-16,AMZN,105.6629,14588578,Technology
2022-11-16,AVGO,644.488,15309844,Technology
2022-11-16,GOOGL,87.2064,8923927,Technology
2022-11-16,META,367.8706,5328017,Technology
2022-11-16,MSFT,350.5807,15579489,Technology
2022-11-16,NFLX,648.7383,5880576,Technology
2022-11-16,NVDA,268.609,3471852,Technology
2022-11-16,ORCL,107.554,9427552,Technology
2022-11-16,TSLA,205.2515,19263645,Technology
2022-11-17,AAPL,172.203,13281471,Technology
2022-11-17,AMZN,104.5474,16713955,Technology
2022-11-17,AVGO,639.2452,6411566,Technology
2022-11-17,GOOGL,90.1236,15722743,Technology
2022-11-17,META,368.4997,12009082,Technology
2022-11-17,MSFT,342.0112,7413255,Technology
2022-11-17,NFLX,642.3145,17060420,Technology
2022-11-17,NVDA,265.918,13908409,Technology
2022-11-17,ORCL,107.5835,11812004,Technology
2022-11-17,TSLA,197.7036,9041405,Technology
2022-11-18,AAPL,169.3858,6942754,Technology
2022-11-18,AMZN,103.5624,14832176,Technology
2022-11-18,AVGO,625.7484,14413474,Technology
2022-11-18,GOOGL,89.7688,6924725,Technology
2022-11-18,META,367.3012,11655502,Technology
2022-11-18,MSFT,343.6149,14736382,Technology
2022-11-18,NFLX,644.9359,10011364,Technology
2022-11-18,NVDA,266.0684,5231939,Technology
2022-11-18,ORCL,106.1015,11444228,Technology
2022-11-18,TSLA,198.0872,14557748,Technology
2022-11-21,AAPL,171.1984,6890871,Technology
2022-11-21,AMZN,102.5669,19526274,Technology
2022-11-21,AVGO,623.2693,12964478,Technology
2022-11-21,GOOGL,93.2814,10151222,Technology
2022-11-21,META,370.4715,11340220,Technology
2022-11-21,MSFT,347.1898,12122947,Technology
2022-11-21,NFLX,638.9612,18671836,Technology
2022-11-21,NVDA,268.6978,3499230,Technology
2022-11-21,ORCL,105.3191,4789712,Technology
2022-11-21,TSLA,202.1641,9646993,Technology
2022-11-22,AAPL,172.2124,7754772,Technology
2022-11-22,AMZN,100.7154,15603372,Technology
2022-11-22,AVGO,624.3287,11935561,Technology
2022-11-22,GOOGL,92.4719,4400692,Technology
2022-11-22,META,363.0272,12524987,Technology
2022-11-22,MSFT,337.9567,19420151,Technology
2022-11-22,NFLX,653.7278,16369438,Technology
2022-11-22,NVDA,274.2914,17781596,Technology
2022-11-22,ORCL,104.3531,16811227,Technology
2022-11-22,TSLA,205.5027,2503471,Technology
2022-11-23,AAPL,171.0329,6162706,Technology
2022-11-23,AMZN,99.8665,16631318,Technology
2022-11-23,AVGO,630.0554,16952462,Technology
2022-11-23,GOOGL,90.6672,15471683,Technology
2022-11-23,META,360.366,4233607,Technology
